,network,id,version,summoner,summoningTime,createdAt,totalShares,guildBankAddress,totalLoot,molochAddress,name
0,arbitrum,0x02c6c33b9bb6b2fc8ae9ab43a0235f4d7897b5d9,2.1,0x8435d0a8f19f748cba91863b70eb986895ee4b49,1662046800,1662046800,1,,0,0x02c6c33b9bb6b2fc8ae9ab43a0235f4d7897b5d9,Zaibatsu-DAO
1,arbitrum,0x0a96234adacd1e71c9b2a237cf12374f64e05e3a,2.1,0x399540044cd5fd63bbc6cbec55a14232f65b457b,1652432312,1652432312,1,,0,0x0a96234adacd1e71c9b2a237cf12374f64e05e3a,
2,arbitrum,0x0d8d5002562405cb1ed598ff4fb48c948f36a18b,2.1,0xe3d8c94be1550dbde55811bb39c0d3868bafd068,1667987262,1667987262,1,,0,0x0d8d5002562405cb1ed598ff4fb48c948f36a18b,test commando
3,arbitrum,0x0feb2ee31f9d8bcc580f18d4fe8ed9de61d02ff8,2.1,0xbe694be8e812ae1a99443b32041142c36597a772,1651054083,1651054083,1,,0,0x0feb2ee31f9d8bcc580f18d4fe8ed9de61d02ff8,HIEROPHANT GREEN DAO
4,arbitrum,0x1543bcdf759c0fccbb375a8b8b0c5fd1393a9b85,2.1,0x0887a7d4ba8ed400f10b651b61ee49afa302c680,1636252707,1636252707,10,,0,0x1543bcdf759c0fccbb375a8b8b0c5fd1393a9b85,
5,arbitrum,0x15663f6b20fb1d842b1b92897d7f16b91ebe8bbc,2.1,0xefd534f9663e5b4730114c4e0abb8001654c14bf,1657739577,1657739577,1,,0,0x15663f6b20fb1d842b1b92897d7f16b91ebe8bbc,arb2
6,arbitrum,0x15909f6e92e32a6c3187fad2f7ea91f2b3dfdcf9,2.1,0x54c375c481f95ba43e2cecd6ef30631f55518f57,1642251552,1642251552,500000,,0,0x15909f6e92e32a6c3187fad2f7ea91f2b3dfdcf9,Cats DAO
7,arbitrum,0x1817f4cac037aab7b983b8be9d84cb78fcbdb2cb,2.1,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,1632432777,1632432777,1,,0,0x1817f4cac037aab7b983b8be9d84cb78fcbdb2cb,Arbys DAO
8,arbitrum,0x19b2b6c740884f34674c8fdf7072311703c34232,2.1,0x5d6a0c304097e0ef19291f57fd63d5151dc1fdb0,1657477150,1657477150,1,,0,0x19b2b6c740884f34674c8fdf7072311703c34232,
9,arbitrum,0x1e5d8415678a99bd69b87df7c2ece3f0c7b2a33a,2.1,0xae5de9158a9d0caa66e3f1d931600fa0c27a0911,1671210018,1671210018,11,,0,0x1e5d8415678a99bd69b87df7c2ece3f0c7b2a33a,Test_Arbitrum
10,arbitrum,0x1f30892dfbb665decf10d1ad9e183037d088f803,2.1,0x8888888884d2e4e981023da51b43066461f46dca,1651156409,1651156409,1,,0,0x1f30892dfbb665decf10d1ad9e183037d088f803,
11,arbitrum,0x207f9f27126e75fe48b577010078b1308d573069,2.1,0x4695a3ecde63ec9027733f3f63aa241b3d5f3095,1632440950,1632440950,120,,0,0x207f9f27126e75fe48b577010078b1308d573069,
12,arbitrum,0x26f43f0511f65c9e9c4ef7d6c444c986f5513265,2.1,0xa3d7c306e182121e63cb5258b27e35f11f70c4e5,1650226762,1650226762,3000,,0,0x26f43f0511f65c9e9c4ef7d6c444c986f5513265,Space Crew
13,arbitrum,0x2983a7d376fa57da419b3cd2aa749e6047753787,2.1,0x1c0aa8ccd568d90d61659f060d1bfb1e6f855a20,1644168537,1644168537,1,,0,0x2983a7d376fa57da419b3cd2aa749e6047753787,
14,arbitrum,0x2b02a5f2eebb7bfbefbd6f976c73157b13b5f84b,2.1,0x876c72f93407371d1cc97875b711f01f699d9138,1651285250,1651285250,1,,0,0x2b02a5f2eebb7bfbefbd6f976c73157b13b5f84b,
15,arbitrum,0x2c0b4b254832fb78ad5609871273d4e8c9eb8121,2.1,0x15c560d2d9eb3af98524aa73becba43e9e6cef02,1650044003,1650044003,1,,0,0x2c0b4b254832fb78ad5609871273d4e8c9eb8121,qwerqwer
16,arbitrum,0x2e6115376edbd430e3ec502d7a95e5edddaa157a,2.1,0x39f7e47a5b15a2d28e3e6314aa6bee450a2546dc,1634596497,1634596497,30,,0,0x2e6115376edbd430e3ec502d7a95e5edddaa157a,ARCHIVED
17,arbitrum,0x34ae91ff084baadf1242342bd0fa4521d5acc57b,2.1,0x876c72f93407371d1cc97875b711f01f699d9138,1651285483,1651285483,1,,0,0x34ae91ff084baadf1242342bd0fa4521d5acc57b,
18,arbitrum,0x393aa8bbd68c7e6b39a0c4c4ee148c309bc8eeb3,2.1,0xe14016d61f1e784f49c2bfd27f5f1a0155d0d4d5,1632153034,1632153034,1,,0,0x393aa8bbd68c7e6b39a0c4c4ee148c309bc8eeb3,arbitesting
19,arbitrum,0x3a7ebf465d910ecc984872e2316493d5d05ba869,2.1,0x807f50afe939ffe8cab4b38d53b9680baa823a20,1672630509,1672630509,9,,0,0x3a7ebf465d910ecc984872e2316493d5d05ba869,Consensus DAO
20,arbitrum,0x4034783e7b1993d7e01ff4751d383543789d1405,2.1,0xb49e800daf6e43e25e5cd9a0ffaa699db8462ff0,1654089198,1654089198,1,,0,0x4034783e7b1993d7e01ff4751d383543789d1405,bru
21,arbitrum,0x42cffc2f40f06146d11b249e4d0eb9ad78f51e7c,2.1,0x554306813001df510896140516ff281e88f87d62,1657973862,1657973862,1,,0,0x42cffc2f40f06146d11b249e4d0eb9ad78f51e7c,arb1
22,arbitrum,0x475e2de829504ff767a8d6c93e10c6395afd3ff4,2.1,0x38caf77dfe8e588ec4179b8c395644312fc85c49,1643404518,1643404518,1,,0,0x475e2de829504ff767a8d6c93e10c6395afd3ff4,Metachad DAO
23,arbitrum,0x47839e5373cd204f96d49d3a253c0433a2a5f038,2.1,0x196e919f74baeafca10c313043848c39a8f5effd,1637590793,1637590793,1,,0,0x47839e5373cd204f96d49d3a253c0433a2a5f038,CTRL (arbitrum)
24,arbitrum,0x4aa5bc2582d994984f91dadfe9ba2e7b81bb755c,2.1,0xae5de9158a9d0caa66e3f1d931600fa0c27a0911,1671209862,1671209862,10,,0,0x4aa5bc2582d994984f91dadfe9ba2e7b81bb755c,
25,arbitrum,0x51b8a36e288e0e928dca127d735931fecefb768d,2.1,0xced608aa29bb92185d9b6340adcbfa263dae075b,1629203183,1629203183,50,,0,0x51b8a36e288e0e928dca127d735931fecefb768d,test
26,arbitrum,0x54af2d9441345d285570f161a39c0389f2241208,2.1,0x27854a16ab3154fb8d8c52fdba67063ec86f5072,1670952257,1670952257,1,,0,0x54af2d9441345d285570f161a39c0389f2241208,
27,arbitrum,0x58af71df67399dde333ad735ce36cc7b84e3d93c,2.1,0x0af2e76ff3e9a536c876be3fa597ee252a46e306,1638407229,1638407229,8,,0,0x58af71df67399dde333ad735ce36cc7b84e3d93c,Yapeswap DAO
28,arbitrum,0x604909134468c18b5470b227f5443dcb4a726bbb,2.1,0x5b8102811ff0d65321297728b484ffa197693bda,1655655592,1655655592,1,,0,0x604909134468c18b5470b227f5443dcb4a726bbb,
29,arbitrum,0x61c4c9306d3c720d04d3b009d2caea8b6b22da89,2.1,0x78000b0605e81ea9df54b33f72ebc61b5f5c8077,1672628700,1672628700,1,,0,0x61c4c9306d3c720d04d3b009d2caea8b6b22da89,Consensus-DAO
30,arbitrum,0x64480e30e329e769cae996ce349fb9eed661ac6b,2.1,0x3053376df52a4fbc4c66fa28379252b86a47c638,1663613950,1663613950,1,,0,0x64480e30e329e769cae996ce349fb9eed661ac6b,KixoHaus DAO is for the people.
31,arbitrum,0x65513fa6e5af369ddaa3783e2565895927db0db1,2.1,0xeab4894a4ad50212a658b63c1b3ac16e87148f40,1666711042,1666711042,1,,0,0x65513fa6e5af369ddaa3783e2565895927db0db1,Haus Arbi Test
32,arbitrum,0x6b5308701326131adfbb8deab82e670c4ecf9e82,2.1,0x132db8234171cc9d8a65853cf03d5c0f46c8867e,1642575285,1642575285,1,,0,0x6b5308701326131adfbb8deab82e670c4ecf9e82,
33,arbitrum,0x6d2a2abb67c76cc906ca85ec391f9d13425ff13a,2.1,0xe14016d61f1e784f49c2bfd27f5f1a0155d0d4d5,1634292963,1634292963,1,,0,0x6d2a2abb67c76cc906ca85ec391f9d13425ff13a,arbitesting 2
34,arbitrum,0x6f785d7ad6e8f7677c2825c50da575d112e1edac,2.1,0x39f7e47a5b15a2d28e3e6314aa6bee450a2546dc,1635253977,1635253977,1,,0,0x6f785d7ad6e8f7677c2825c50da575d112e1edac,RigorDAO
35,arbitrum,0x751eda5aa0a1c026f51942e266ed82795428ae34,2.1,0x77dd52c08f4aaa9da42ed1bf2e738b8969ab980f,1635889318,1635889318,10000000,,15000000,0x751eda5aa0a1c026f51942e266ed82795428ae34,Fraktal
36,arbitrum,0x7810e35af6ecec91f532f35aa07cfd7cef2a3605,2.1,0x5625b2fcc8b13e3683ab3c213d21802267292206,1652446638,1652446638,1,,0,0x7810e35af6ecec91f532f35aa07cfd7cef2a3605,
37,arbitrum,0x7954a54eefe40d650d38e54027cbbb4d32e469c5,2.1,0x180b6608e2006b7d5c59dd690675805855138139,1651739206,1651739206,1,,0,0x7954a54eefe40d650d38e54027cbbb4d32e469c5,
38,arbitrum,0x7c5226999d3389b1e0efd3fdf71f8f88c876c4f5,2.1,0x5625b2fcc8b13e3683ab3c213d21802267292206,1652446424,1652446424,1,,0,0x7c5226999d3389b1e0efd3fdf71f8f88c876c4f5,
39,arbitrum,0x7eac9d5ab39deaf8256e900a6eac80c63bc95248,2.1,0xbe694be8e812ae1a99443b32041142c36597a772,1651054490,1651054490,2,,0,0x7eac9d5ab39deaf8256e900a6eac80c63bc95248,Workout DAO
40,arbitrum,0x7ed4799352c658962614bf9b0b23e8cf203f53c3,2.1,0x1dfca4eb9cf8605466a03f674227cb96308a0b89,1656258763,1656258763,1,,0,0x7ed4799352c658962614bf9b0b23e8cf203f53c3,
41,arbitrum,0x81455fd7e08dd755eb5ba59e087b2705f07d0179,2.1,0x2dbad7a9ebd35801a359eecc15e8da125f31eb2a,1657034447,1657034447,1,,0,0x81455fd7e08dd755eb5ba59e087b2705f07d0179,bbDAO
42,arbitrum,0x935704fca90a3c0baa86d77e3acefbfb2956561d,2.1,0xe5a4797b510b8b65a52a23dd60c3ea4d5dc8c4a6,1654105376,1654105376,1,,0,0x935704fca90a3c0baa86d77e3acefbfb2956561d,bre
43,arbitrum,0x9474449a15b14403615d84361d19872a51651b17,2.1,0x49ebca2495f0a18dd70655495996d29ca63e00f1,1663846485,1663846485,50,,0,0x9474449a15b14403615d84361d19872a51651b17,Nu DAO
44,arbitrum,0x96be0f5c6c92808616d0e08d8830684a2925cf2a,2.1,0x5dc9ac1fdceb41b280c0086d89e03e789cf613ec,1652858949,1652858949,1,,0,0x96be0f5c6c92808616d0e08d8830684a2925cf2a,FBA DAO
45,arbitrum,0x987e6e8f4c25e24287bf718ec30f0e5200b98e72,2.1,0x2d29c09ef733f48fe10074a2dd7c38b50a9d4d89,1662060250,1662060250,1,,0,0x987e6e8f4c25e24287bf718ec30f0e5200b98e72,
46,arbitrum,0x993aeae16fef14cb2e17d0fcc998b641275d88da,2.1,0xda5b2cd0d0bb26e79fb3210233ddabdb7de131c9,1635065762,1635065762,1,,0,0x993aeae16fef14cb2e17d0fcc998b641275d88da,
47,arbitrum,0x9efd10a182de23ebc48d0598a4e1c9ab9e11da83,2.1,0x7ee54ab0f204bb3a83df90fdd824d8b4abe93222,1672551581,1672551581,7,,0,0x9efd10a182de23ebc48d0598a4e1c9ab9e11da83,
48,arbitrum,0xa3014059b9095415b83486fbb80b20923e170ac5,2.1,0xc346007199007567438b1adb901be64ba910ea00,1653686287,1653686287,1,,0,0xa3014059b9095415b83486fbb80b20923e170ac5,brudao
49,arbitrum,0xa72edf01b60a8ffb13e4fd4707fe303ff87f23dc,2.1,0x5dc9ac1fdceb41b280c0086d89e03e789cf613ec,1652656444,1652656444,1,,0,0xa72edf01b60a8ffb13e4fd4707fe303ff87f23dc,
50,arbitrum,0xad3efbcf077da2219bdb94f163ce8ebfcb7f45b5,2.1,0xad3360b15b89178b67518d72265945121b8d23e9,1664550170,1664550170,1,,0,0xad3efbcf077da2219bdb94f163ce8ebfcb7f45b5,
51,arbitrum,0xaf3f16ffc461411f58f9fe775d776f507b760c04,2.1,0xda5a5d0faa9ac20b795adc433112d92b9daaaaf2,1667297026,1667297026,1,,0,0xaf3f16ffc461411f58f9fe775d776f507b760c04,المكعب
52,arbitrum,0xb2bc8f160bbf7bc05167791877f8770c77fba062,2.1,0x27f9abd54adb8921b7fccf87e5b66f3933dbff28,1656258632,1656258632,1,,0,0xb2bc8f160bbf7bc05167791877f8770c77fba062,
53,arbitrum,0xb64f7627ff867cd949785274d6347bdf23f1809b,2.1,0xd5b3988ed0ab5ec375e51bb6fd10e205cec16a2e,1642537737,1642537737,70,,0,0xb64f7627ff867cd949785274d6347bdf23f1809b,RealAssetsDAO
54,arbitrum,0xbca32b1d3fa6777bfb8e6a1f256f40b40aa80668,2.1,0xced608aa29bb92185d9b6340adcbfa263dae075b,1629203966,1629203966,56,,0,0xbca32b1d3fa6777bfb8e6a1f256f40b40aa80668,test 2
55,arbitrum,0xbea14cbf6fe70ddc56e91f11fb402b6de05000b3,2.1,0x81e5dbcc6abef572b687dd676e4bc08276c4760c,1637584542,1637584542,1,,0,0xbea14cbf6fe70ddc56e91f11fb402b6de05000b3,Margo Wizards DAO
56,arbitrum,0xc4c2d2c216a1661028087929401fe947b628bfa3,2.1,0xd46f7c5b3661bb2e4a81cd1eeef7fa8acff43491,1642250934,1642250934,5348,,0,0xc4c2d2c216a1661028087929401fe947b628bfa3,
57,arbitrum,0xc5828fee4ee8d3aa35d41a4a0a37d25b5760c930,2.1,0xf1b3a985e3ac73dc81f8fcd419c4dda247d2292c,1668381564,1668381564,1,,0,0xc5828fee4ee8d3aa35d41a4a0a37d25b5760c930,
58,arbitrum,0xc910f9cd2a08451cfb97bee689605c3ea0e75887,2.1,0xa3d7c306e182121e63cb5258b27e35f11f70c4e5,1650226385,1650226385,3000,,0,0xc910f9cd2a08451cfb97bee689605c3ea0e75887,
59,arbitrum,0xca8cb4bff49d172a9b46b5d3892d9a91daefd41c,2.1,0x15c560d2d9eb3af98524aa73becba43e9e6cef02,1650225885,1650225885,2400,,0,0xca8cb4bff49d172a9b46b5d3892d9a91daefd41c,qwerqwer
60,arbitrum,0xcdbba19cfd0d9c405bc5ede4dd06eb1457f5f011,2.1,0xc9309b9f41a30817b6ef8d34e8f2f22ab0fb55b6,1653594140,1653594140,1,,0,0xcdbba19cfd0d9c405bc5ede4dd06eb1457f5f011,
61,arbitrum,0xd25fe8c9c2e3d7c8b5b2848b8e6fe7e65a9845df,2.1,0x2dbad7a9ebd35801a359eecc15e8da125f31eb2a,1657034352,1657034352,1,,0,0xd25fe8c9c2e3d7c8b5b2848b8e6fe7e65a9845df,
62,arbitrum,0xd533a018de3f10aa8a2a06348e7b1eff63f253f7,2.1,0x0887a7d4ba8ed400f10b651b61ee49afa302c680,1636251181,1636251181,10,,0,0xd533a018de3f10aa8a2a06348e7b1eff63f253f7,
63,arbitrum,0xd5b0b4b32f776fca8da3809d6416e7eac54d6c03,2.1,0xc832319e619d348c8e35c80904886bc5a8742f97,1658177850,1658177850,1,,0,0xd5b0b4b32f776fca8da3809d6416e7eac54d6c03,arb27
64,arbitrum,0xd93b2b4a09b77f703b1c5be2a2d58877cfec556e,2.1,0xec24fd2bb4749b198f21155a77d3dc0ceb1e9d04,1648307294,1648307294,1,,0,0xd93b2b4a09b77f703b1c5be2a2d58877cfec556e,
65,arbitrum,0xdd940963d4359c9338c699963c1247312f47a095,2.1,0xec24fd2bb4749b198f21155a77d3dc0ceb1e9d04,1648309016,1648309016,1,,0,0xdd940963d4359c9338c699963c1247312f47a095,
66,arbitrum,0xddff1bb519d9eb593f1c2b7ec3ca136b3fb3947e,2.1,0x2e1c62353efb3743729e1af6c234b32cc4efaf85,1654419791,1654419791,1,,0,0xddff1bb519d9eb593f1c2b7ec3ca136b3fb3947e,
67,arbitrum,0xe06d6854207787fba39d3c110c7c9221aa9c25e7,2.1,0x8afd6322116be3bef640ba9f302430777d4d73e9,1663426027,1663426027,1,,0,0xe06d6854207787fba39d3c110c7c9221aa9c25e7,
68,arbitrum,0xe19e42201da163857a323b58a591ac1950ab729d,2.1,0x96f8b4ab8a02abdc4218ed85f9cc9aedabfae278,1636253634,1636253634,10,,0,0xe19e42201da163857a323b58a591ac1950ab729d,ClubTEKAC
69,arbitrum,0xe5b2a4ea077a96bfae6b1782d3620b20df34ba3e,2.1,0xa80403681c6f437dfc40d9edb0b0c02f47f8a076,1657656244,1657656244,1,,0,0xe5b2a4ea077a96bfae6b1782d3620b20df34ba3e,arb3
70,arbitrum,0xe6d7a29d91a5f2b57fedfa6eb40144174bba99a5,2.1,0x36167bef81c714d34bc38e442c1ffc9eef65f250,1657035923,1657035923,1,,0,0xe6d7a29d91a5f2b57fedfa6eb40144174bba99a5,b10
71,arbitrum,0xea9916a3e6a28eca1c551ee3e78737336068395e,2.1,0x77dd52c08f4aaa9da42ed1bf2e738b8969ab980f,1636498353,1636498353,1949,,1,0xea9916a3e6a28eca1c551ee3e78737336068395e,MC NFT Arboretum
72,arbitrum,0xefa202ed28b4efbaf835c30a4f1a64ae71078487,2.1,0x83ab8e31df35aa3281d630529c6f4bf5ac7f7abf,1631654004,1631654004,6,,1,0xefa202ed28b4efbaf835c30a4f1a64ae71078487,BEEF 'N CHEDDAR GUILD
73,arbitrum,0xefb3641761195a55a214dd43c68e211157c612b0,2.1,0x523d007855b3543797e0d3d462cb44b601274819,1642377150,1642377150,10000000,,0,0xefb3641761195a55a214dd43c68e211157c612b0,Test
74,arbitrum,0xf013fe8b6fe35cdb3e6724024b4009c637a6bb83,2.1,0xd981968d2a641b7a6e5489599c85dd01560616ab,1642523585,1642523585,1,,0,0xf013fe8b6fe35cdb3e6724024b4009c637a6bb83,SBC
75,arbitrum,0xf2ebff62ff6cc2e90f2ec0f1a6a241d3628d810d,2.1,0xced608aa29bb92185d9b6340adcbfa263dae075b,1637188104,1637188104,150,,1800,0xf2ebff62ff6cc2e90f2ec0f1a6a241d3628d810d,FOMO NFT DAO
76,arbitrum,0xf4ab852043f8b178cf822b84b3c564f464492195,2.1,0xc576c409c12f133fc3430f49f48bc3e008cc0f00,1652080793,1652080793,1,,0,0xf4ab852043f8b178cf822b84b3c564f464492195,
77,arbitrum,0xf4b23d1ff71afb12e3f81a221a3f110f3c47d558,2.1,0xf1b3a985e3ac73dc81f8fcd419c4dda247d2292c,1668381114,1668381114,2,,0,0xf4b23d1ff71afb12e3f81a221a3f110f3c47d558,based_memetica
78,arbitrum,0xfaec9d27f7b23b49b6684ff2f2ef5b967b7c7291,2.1,0x87c926b07162be81ed2af05e3307a7d4a3f0ade1,1635854581,1635854581,1,,0,0xfaec9d27f7b23b49b6684ff2f2ef5b967b7c7291,States DAO
79,arbitrum,0xfd89d45c88526bf8abe8d9c0bac18c59cab046eb,2.1,0x96f8b4ab8a02abdc4218ed85f9cc9aedabfae278,1636234105,1636234105,10,,0,0xfd89d45c88526bf8abe8d9c0bac18c59cab046eb,TEKAC
80,mainnet,0x0013bb51047920cbe0e17e36077267126d76225b,2.1,0x684b8feabc4aa79f5df4db39a7e364d829c8a923,1666658591,1666658591,3,,0,0x0013bb51047920cbe0e17e36077267126d76225b,Final
81,mainnet,0x0042dfb8301607df72ec9fdab39759371f827bb0,2,0x131aaecbff040379070024ea0ae9ab72a059e6c4,1607391529,1607391529,100,,2000,0x0042dfb8301607df72ec9fdab39759371f827bb0,0cf Labs
82,mainnet,0x00c9894ec45e1e0c547da44c007b1fa7ead36228,2.1,0xf6c4798c45d30c7613463c3aaa4555dab812ab9a,1629500133,1629500133,20,,0,0x00c9894ec45e1e0c547da44c007b1fa7ead36228,EudaimoniaTech
83,mainnet,0x00d9619e4fe35f1a69a4b0579a0247575aeef1ef,2.1,0x6d8dec9808f699c9a41dc038d9d8ab26e0995675,1654974344,1654974344,4,,0,0x00d9619e4fe35f1a69a4b0579a0247575aeef1ef,GVO Mint Pass
84,mainnet,0x014ded81ddb85f7d178a66bcdd6cd6ca89ba7cc5,1,0xe04243d4de64793420e613fa13f12efff42aca05,1578737424,1578737424,111,0x540480987a16bd769b9972b6f7b78f45e0e77936,0,0x014ded81ddb85f7d178a66bcdd6cd6ca89ba7cc5,🌱Charity DAO
85,mainnet,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,2,0x50ec89ab7a9bf23ff4ba6245d430ab06886bfbeb,1584888739,1584888739,1531,,0,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,Machi X DAO
86,mainnet,0x0353b86f1e8dd2d28b6eed6fd9b5cbbdc2df42c5,2.1,0xb02ce57d40c7eb70bde88e570c78a4d0f4fd96ba,1638960840,1638960840,100001,,0,0x0353b86f1e8dd2d28b6eed6fd9b5cbbdc2df42c5,Equilibrium DAO LLC
87,mainnet,0x0366df36344c494aafe34f7b2f852fedc8497770,2.1,0x9b720446714a8364cda80c148ebb9e8245e57a25,1616683255,1616683255,1,,0,0x0366df36344c494aafe34f7b2f852fedc8497770,FTW DAO
88,mainnet,0x0372f3696fa7dc99801f435fd6737e57818239f2,1,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1559770127,1559770127,1371,0x93d2a6369d57fdf8d1c3db22a5eb4623e26a24ae,0,0x0372f3696fa7dc99801f435fd6737e57818239f2,MetaCartel DAO
89,mainnet,0x044a03d4f81711938bb88035da9ee588417f94eb,2.1,0x957291eae3d53b5a7c0a6bf2c0f08de5d87b14f6,1632254756,1632254756,1,,0,0x044a03d4f81711938bb88035da9ee588417f94eb,Purty DAO
90,mainnet,0x04640fe6378c8f03528f50f6eb7ae1ebdb398d17,2.1,0x33debb5ee65549ffa71116957da6db17a9d8fe57,1617834442,1617834442,1,,0,0x04640fe6378c8f03528f50f6eb7ae1ebdb398d17,Makers District
91,mainnet,0x049a4dc8406a65ff3e6690dfb264fc70d9ab6caa,2.2,0x2bf034eccebc8cd60dab9c249b6c2996dcb7d8ec,1662050267,1662050267,22,,573437,0x049a4dc8406a65ff3e6690dfb264fc70d9ab6caa,Meta-Builders
92,mainnet,0x055414109ee6ffa78d16ef2af5173d1530d24bed,2.1,0x39f7e47a5b15a2d28e3e6314aa6bee450a2546dc,1613255952,1613255952,1,,0,0x055414109ee6ffa78d16ef2af5173d1530d24bed,The Jedi Yield Farm
93,mainnet,0x0557b380dd0f96d04829cfe7f8440d2b61bdb345,2.1,0x4b99530a4500bf0385891b39e785337bdcfb8745,1631388422,1631388422,1000000000000,,0,0x0557b380dd0f96d04829cfe7f8440d2b61bdb345,OnlyMemes DAO
94,mainnet,0x059f0264524433ea399c3d10df9d2c317f39cc01,2.1,0xe3b7202ca7262fde0ac27e28533ae2bd58a82b91,1642309568,1642309568,1,,0,0x059f0264524433ea399c3d10df9d2c317f39cc01,MonsterSea
95,mainnet,0x06b7291bf87e310df26f7b20652756e8c5665cd1,2.1,0x2e8a647eff6e14b8a02292c5bee5aea4bf9c090a,1646168905,1646168905,1,,0,0x06b7291bf87e310df26f7b20652756e8c5665cd1,Propyverse
96,mainnet,0x071124f489b96101e4a6b1ce78a0c4b9eba881a2,2,0x202abc6cf98863ee0126c182ca325a33a867acba,1601139931,1601139931,2,,0,0x071124f489b96101e4a6b1ce78a0c4b9eba881a2,LegacyDAO - Not for use ETH
97,mainnet,0x073ac467787c6a4ec93163dbe043b4a03bd60caf,2,0x18bb987303a3455ba43850452cea7a586e37f41a,1601805083,1601805083,1,,0,0x073ac467787c6a4ec93163dbe043b4a03bd60caf,Blockchain Italia DAO
98,mainnet,0x081868a96f106e2286bd27112a0354d7222b4adb,1,0x40bc57c410b9e543e6f4158a44ce53e46968ab05,1593246259,1593246259,1,0xed7762022bae9f1febe83f42275074eb93413aed,0,0x081868a96f106e2286bd27112a0354d7222b4adb,Parent DAO
99,mainnet,0x084e61c1b357d556238817ff91fd5e92c2656171,2.1,0x4bf93ed8a935e92a986943b3d1de3c50aae7504b,1625410561,1625410561,1,,0,0x084e61c1b357d556238817ff91fd5e92c2656171,
100,mainnet,0x08876be280abdcceb5a6233ab428b85cd7e8a69d,2.1,0x54e19eee4a2043cf1cf26a4282baa2e5ebeed0c6,1615655932,1615655932,1,,0,0x08876be280abdcceb5a6233ab428b85cd7e8a69d,RAO
101,mainnet,0x098eabc5cb8ca7d8aaeaf0a927a5c2bbcedffb30,2,0x31e99699bccde902afc7c4b6b23bb322b8459d22,1600608288,1600608288,100,,0,0x098eabc5cb8ca7d8aaeaf0a927a5c2bbcedffb30,Olympus DAO
102,mainnet,0x09d0745f49db80dcd483f4fc90234527ce6751d1,2.1,0x654965b143b5b3443671cd663f99d4bf23b3b1ae,1646923959,1646923959,1,,0,0x09d0745f49db80dcd483f4fc90234527ce6751d1,DOAP DAO 
103,mainnet,0x0a54aca07be047fa2c44b267a2e546dfd3fecad1,2.1,0x0e60665139010d20d245803a76b37867fadb3644,1651597435,1651597435,1,,0,0x0a54aca07be047fa2c44b267a2e546dfd3fecad1,
104,mainnet,0x0b07bad3bba914a70367c51319c7554527eb5ef9,2.1,0xf989be400e5d9bcb9054ca96bc560b8037ce8d88,1653189128,1653189128,1,,0,0x0b07bad3bba914a70367c51319c7554527eb5ef9,PKTG
105,mainnet,0x0b45a92c9d7f3e3a85d23e211b3061b3406a6029,2.1,0x4cf457e6226d7add647915935047eb982465bcda,1624764578,1624764578,1,,0,0x0b45a92c9d7f3e3a85d23e211b3061b3406a6029,SmileClub
106,mainnet,0x0bb064536dbbb305fbe4290d06105ea3de918737,2.1,0xad54d739ef647b3b29bb5043a16317bdc1ddc470,1628198216,1628198216,400,,0,0x0bb064536dbbb305fbe4290d06105ea3de918737,DimsumDAO
107,mainnet,0x0bbaac57e09d230730cd9dff896ab528c7a0c9aa,2.1,0x1c0aa8ccd568d90d61659f060d1bfb1e6f855a20,1632636238,1632636238,100,,0,0x0bbaac57e09d230730cd9dff896ab528c7a0c9aa,LexSummoner
108,mainnet,0x0c1fc2b9975a880d82b518b141d42cfded7857ab,2.1,0xbefe98097cbf3e796438d39f04558054fa6439aa,1643887705,1643887705,1,,0,0x0c1fc2b9975a880d82b518b141d42cfded7857ab,
109,mainnet,0x0cefa8424d3045f36950bc6292eb1c80b01e8759,2.1,0x52efcabfee378d675a50644f4a2c05b741b009c1,1625948794,1625948794,1,,0,0x0cefa8424d3045f36950bc6292eb1c80b01e8759,
110,mainnet,0x0e167256d58ed37def84cfdb08f7588723bec2dd,2.1,0x6a9ebf94c430f3b680c26fafaa94eaf100143ac6,1628952826,1628952826,1,,0,0x0e167256d58ed37def84cfdb08f7588723bec2dd,DNADao
111,mainnet,0x0e5a503842c947762e66c42f8a773757edeb2315,1,0x439116ccdcb4c7ddc68dbc1cc16332e955f1824f,1573869595,1573869595,1,0x35da2779b95489ceead6562de808b5ec4648e5ca,0,0x0e5a503842c947762e66c42f8a773757edeb2315,Porn Dao
112,mainnet,0x0e7a1f4a4313948e3f8cda90d18b125bb864fe9f,2.1,0xea3a2249173e01808dafc61008af10d79523abb2,1665308111,1665308111,1,,0,0x0e7a1f4a4313948e3f8cda90d18b125bb864fe9f,测试-2-10。9
113,mainnet,0x0f1028502960d1c6edd353ab8af077ffbd617fe2,2.1,0xbefe98097cbf3e796438d39f04558054fa6439aa,1643888012,1643888012,1,,0,0x0f1028502960d1c6edd353ab8af077ffbd617fe2,TheCircleDAO
114,mainnet,0x0f2ac0d62bc5e2a194fb5a531a245b8ee03911e0,2.1,0x491240057367ee392e4aa8e70f511add67583b9a,1650364947,1650364947,1,,0,0x0f2ac0d62bc5e2a194fb5a531a245b8ee03911e0,Real Landowner
